RKey.keys,RKey.rt,slider.response,slider.rt,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,ITI,Ratingtrials.thisRepN,Ratingtrials.thisTrialN,Ratingtrials.thisN,Ratingtrials.thisIndex,Ratingtrials.ran,Image,Gender,AgeGroup,MacID,Age,"Ethnicity (e.g., African, Asian, & Caucasian)",date,expName,psychopyVersion,OS,frameRate,RatingBlockOrder.thisRepN,RatingBlockOrder.thisTrialN,RatingBlockOrder.thisN,RatingBlockOrder.thisIndex,RatingBlockOrder.ran,RatingBlock
,,50.71594238,0.8235,0.006160346,-0.393638713,1,0,0,NextBu,0.857267576,0,0,0,3,1,Images/F-C-C.jpg,,Adult ,,,,2021-11-13_14h47.19.716,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,49.98611789,0.7238,0.008769192,-0.397791748,1,0,0,NextBu,0.957178979,0,1,1,0,1,Images/F-A-A.jpg,,Adult ,,,,2021-11-13_14h47.19.716,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,50.48423937,0.5254,0.005163032,-0.357232056,1,0,0,NextBu,0.854010756,0,2,2,5,1,Images/M-A-C.jpg,,Adult ,,,,2021-11-13_14h47.19.716,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,50.59168159,0.7325,0.011743571,-0.38897956,1,0,0,NextBu,0.797440218,0,3,3,1,1,Images/F-A-C.jpg,,Adult ,,,,2021-11-13_14h47.19.716,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,49.97079129,0.7807,0.006846585,-0.412347209,1,0,0,NextBu,0.813272748,0,4,4,6,1,Images/M-C-A.jpg,,Adult ,,,,2021-11-13_14h47.19.716,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,50.44292535,0.796,0.019026218,-0.38013109,1,0,0,NextBu,1.472430693,0,5,5,2,1,Images/F-C-A.jpg,,Adult ,,,,2021-11-13_14h47.19.716,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,50.87849257,0.7812,0.009966702,-0.376326226,1,0,0,NextBu,0.50496145,0,6,6,7,1,Images/M-C-C.jpg,,Adult ,,,,2021-11-13_14h47.19.716,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,50.67265489,0.9594,0.011272447,-0.402319811,1,0,0,NextBu,0.820986708,0,7,7,4,1,Images/M-A-A.jpg,,Adult ,,,,2021-11-13_14h47.19.716,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2021-11-13_14h47.19.716,FatFaceRating,2021.2.3,MacIntel,60.0024001,0,2,2,5,1,TrialCondition_F.xlsx
,,50.64297146,0.7424,0.008283827,-0.40389289,1,0,0,NextBu,0.871725923,0,0,0,1,1,Images/chld-M-ver3.jpg,,child,,,,2021-11-13_14h47.19.716,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,50.61667209,0.7947,0.006166721,-0.357081434,1,0,0,NextBu,0.559765817,0,1,1,2,1,Images/chld-F-ver2.jpg,,child,,,,2021-11-13_14h47.19.716,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,50.84824626,0.7507,0.008482463,-0.381871948,1,0,0,NextBu,1.338582936,0,2,2,3,1,Images/chld-F-ver3.jpg,,child,,,,2021-11-13_14h47.19.716,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,50.66838243,0.7596,0.01548801,-0.361130575,1,0,0,NextBu,0.73237835,0,3,3,0,1,Images/chld-M-ver2.jpg,,child,,,,2021-11-13_14h47.19.716,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2021-11-13_14h47.19.716,FatFaceRating,2021.2.3,MacIntel,60.0024001,0,3,3,0,1,TrialCondition_A.xlsx
,,50.94072808,0.5621,0.017197469,-0.419235636,1,0,0,NextBu,1.486067542,0,0,0,1,1,Images/midA-M-ver6.jpg,,midadult,,,,2021-11-13_14h47.19.716,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,51.28220622,0.8737,0.012822062,-0.399147814,1,0,0,NextBu,0.742374775,0,1,1,3,1,Images/midA-F-ver3.jpg,,midadult,,,,2021-11-13_14h47.19.716,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,50.61564806,1.0113,0.012303874,-0.422269151,1,0,0,NextBu,1.288581138,0,2,2,0,1,Images/midA-M-ver5.jpg,,midadult,,,,2021-11-13_14h47.19.716,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,50.6069675,0.9256,0.006662801,-0.366368273,1,0,0,NextBu,0.655519463,0,3,3,2,1,Images/midA-F-ver2.jpg,,midadult,,,,2021-11-13_14h47.19.716,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2021-11-13_14h47.19.716,FatFaceRating,2021.2.3,MacIntel,60.0024001,0,4,4,3,1,TrialCondition_D.xlsx
