RKey.keys,RKey.rt,slider.response,slider.rt,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,ITI,Ratingtrials.thisRepN,Ratingtrials.thisTrialN,Ratingtrials.thisN,Ratingtrials.thisIndex,Ratingtrials.ran,Image,Gender,AgeGroup,MacID,Age,"Ethnicity (e.g., African, Asian, & Caucasian)",date,expName,psychopyVersion,OS,frameRate,RatingBlockOrder.thisRepN,RatingBlockOrder.thisTrialN,RatingBlockOrder.thisN,RatingBlockOrder.thisIndex,RatingBlockOrder.ran,RatingBlock
,,55.6857232,0.7073,0.022807142,-0.387010295,1,0,0,NextBu,0.850845497,0,0,0,0,1,Images/adl-M-ver2.jpg,,adolescent,,,,2021-11-04_18h56.21.660,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,54.26861572,1.1613,0.020889486,-0.372749566,1,0,0,NextBu,0.73774346,0,1,1,2,1,Images/adl-F-ver5.jpg,,adolescent,,,,2021-11-04_18h56.21.660,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,56.45515951,0.8412,0.025587429,-0.385318468,1,0,0,NextBu,1.132685395,0,2,2,1,1,Images/adl-M-ver3.jpg,,adolescent,,,,2021-11-04_18h56.21.660,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,55.81308322,0.8958,0.030178562,-0.368192613,1,0,0,NextBu,0.893220064,0,3,3,3,1,Images/adl-F-ver8.jpg,,adolescent,,,,2021-11-04_18h56.21.660,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2021-11-04_18h56.21.660,FatFaceRating,2021.2.3,MacIntel,60.0024001,0,2,2,1,1,TrialCondition_B.xlsx
,,53.68842231,1.0853,0.031034342,-0.367344767,1,0,0,NextBu,1.129677223,0,0,0,1,1,Images/sA-M-ver7.jpg,,senioradult,,,,2021-11-04_18h56.21.660,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,56.45843506,0.7842,0.041206733,-0.425533854,1,0,0,NextBu,0.915988527,0,1,1,3,1,Images/sA-F-ver7.jpg,,senioradult,,,,2021-11-04_18h56.21.660,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,54.6394043,1.1164,0.040089111,-0.382606744,1,0,0,NextBu,0.959286063,0,2,2,2,1,Images/sA-F-ver1.jpg,,senioradult,,,,2021-11-04_18h56.21.660,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,55.3330485,0.816,0.033843452,-0.378191054,1,0,0,NextBu,0.977224993,0,3,3,0,1,Images/sA-M-ver4.jpg,,senioradult,,,,2021-11-04_18h56.21.660,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2021-11-04_18h56.21.660,FatFaceRating,2021.2.3,MacIntel,60.0024001,0,3,3,4,1,TrialCondition_E.xlsx
,,56.00756836,1.5137,0.032916667,-0.396332804,1,0,0,NextBu,0.682939426,0,0,0,2,1,Images/midA-F-ver2.jpg,,midadult,,,,2021-11-04_18h56.21.660,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,54.79366048,1.0905,0.017662489,-0.403763496,1,0,0,NextBu,1.42803463,0,1,1,0,1,Images/midA-M-ver5.jpg,,midadult,,,,2021-11-04_18h56.21.660,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,54.73877631,0.7614,0.024019301,-0.40712599,1,0,0,NextBu,1.114681765,0,2,2,1,1,Images/midA-M-ver6.jpg,,midadult,,,,2021-11-04_18h56.21.660,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,53.25760905,1.6443,0.027733629,-0.377398614,1,0,0,NextBu,0.763361836,0,3,3,3,1,Images/midA-F-ver3.jpg,,midadult,,,,2021-11-04_18h56.21.660,FatFaceRating,2021.2.3,MacIntel,60.0024001,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2021-11-04_18h56.21.660,FatFaceRating,2021.2.3,MacIntel,60.0024001,0,4,4,3,1,TrialCondition_D.xlsx
